CREDIT_CARD_EXCEED_MONTHS,EMPLOYMENT_TYPE,LOAN_AMOUNT,LOAN_TENURE_YEAR,MORE_THAN_ONE_PRODUCTS,CREDIT_CARD_TYPES,NUMBER_OF_DEPENDENTS,YEARS_TO_FINANCIAL_FREEDOM,NUMBER_OF_CREDIT_CARD_FACILITY,NUMBER_OF_PROPERTIES,NUMBER_OF_BANK_PRODUCTS,NUMBER_OF_LOAN_TO_APPROVE,PROPERTY_TYPE,YEARS_FOR_PROPERTY_TO_COMPLETION,STATE,NUMBER_OF_SIDE_INCOME,MONTHLY_SALARY,TOTAL_SUM_OF_LOAN,TOTAL_INCOME_FOR_JOIN_APPLICATION,DECISION,SCORE
5,Employee,435034,10,Yes,Normal,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,11562,1374796,19447,Accept,8
5,Employee,315373,24,No,Gold,2,13,4,2,1,3,Flat,13,Kuala Lumpur,2,7639,883799,8064,Accept,8
5,Employee,408479,10,Yes,Normal,2,13,3,2,1,2,Flat,13,Kuala Lumpur,1,5704,622861,12936,Accept,6
5,Employee,141056,10,No,Normal,2,13,4,2,2,3,Flat,13,Kuala Lumpur,1,10953,876921,18059,Reject,6
5,Employee,783386,16,Yes,Not Specified,2,13,4,2,1,3,Flat,13,Kuala Lumpur,3,7162,1230774,8927,Accept,6
5,Employee,460100,12,No,Normal,2,13,4,2,1,3,Flat,13,Kuala Lumpur,2,6017,1330422,8592,Accept,8
5,Employee,326642,19,Yes,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,11770,684627,12287,Accept,8
5,Employee,374968,19,No,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,10361,1354863,13003,Accept,7
5,Employee,386815,20,Yes,Normal,2,15,4,2,1,2,Flat,13,Kuala Lumpur,2,7830,1332222,17247,Accept,9
5,Employee,556963,19,No,Normal,2,13,3,2,1,2,Flat,13,Kuala Lumpur,1,8373,742281,18034,Accept,7
5,Employee,154470,20,Yes,Normal,2,15,4,2,1,2,Flat,13,Kuala Lumpur,1,5329,454882,10847,Accept,8
5,Employee,383883,15,No,Platinum,2,13,4,2,1,2,Flat,13,Kuala Lumpur,2,12504,808370,10790,Reject,9
5,Employee,661233,18,Yes,Normal,2,13,4,2,1,2,Flat,10,Kuala Lumpur,2,5412,813833,14621,Reject,7
5,Employee,255679,21,No,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,10337,947115,14678,Reject,8
5,Employee,534050,14,Yes,Not Specified,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,8330,423946,16960,Accept,9
5,Employee,354468,10,No,Gold,2,13,3,2,1,2,Not Specified,10,Kuala Lumpur,2,7501,597089,10859,Accept,9
5,Employee,264198,19,Yes,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,3982,745353,12287,Accept,6
5,Employee,532388,20,No,Normal,2,13,4,2,1,1,Not Specified,13,Kuala Lumpur,1,4607,854792,19506,Reject,9
5,Employee,418285,20,Yes,Normal,2,13,4,2,1,2,Flat,10,Kuala Lumpur,3,6786,1132938,9232,Reject,9
5,Employee,622679,20,No,Gold,2,15,4,2,1,2,Not Specified,13,Kuala Lumpur,1,4902,693791,8402,Accept,7
5,Employee,407596,18,Yes,Normal,2,13,4,2,1,2,Flat,13,Kuala Lumpur,3,8182,1047739,8391,Reject,7
5,Employee,383883,15,No,Normal,2,13,4,2,1,1,Flat,10,Kuala Lumpur,1,4104,481441,10933,Accept,9
5,Employee,233882,18,Yes,Platinum,2,15,3,2,1,3,Flat,13,Kuala Lumpur,2,11619,1377443,16303,Accept,8
5,Employee,442074,23,No,Normal,2,11,3,2,1,1,Flat,10,Kuala Lumpur,2,7349,1379160,18445,Accept,8
5,Employee,482941,14,Yes,Normal,2,13,5,2,2,3,Not Specified,13,Kuala Lumpur,1,8591,1068411,12712,Accept,8
5,Employee,163525,20,No,Gold,2,15,4,2,2,3,Not Specified,10,Kuala Lumpur,1,5209,544335,16557,Accept,6
5,Employee,512435,13,Yes,Normal,2,15,3,2,2,2,Flat,13,Kuala Lumpur,2,8194,1303397,19887,Reject,6
5,Employee,612057,19,No,Normal,2,12,4,2,1,2,Flat,13,Kuala Lumpur,1,5591,975183,15446,Accept,8
5,Employee,449699,23,Yes,Platinum,2,15,4,2,2,2,Flat,10,Kuala Lumpur,1,6068,1282161,14939,Accept,7
5,Employee,383883,19,No,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,7009,1132897,9915,Accept,8
5,Employee,336968,14,Yes,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,10998,886710,14620,Accept,9
5,Employee,512325,18,No,Platinum,2,12,4,2,1,3,Flat,13,Kuala Lumpur,2,9983,1128316,11291,Reject,7
5,Employee,565131,20,Yes,Normal,2,13,4,2,1,1,Flat,10,Kuala Lumpur,2,8824,940986,19693,Reject,8
5,Employee,551139,16,No,Gold,2,13,4,2,1,2,Flat,13,Kuala Lumpur,3,9417,1330073,17821,Reject,9
5,Employee,539754,20,Yes,Normal,2,13,3,2,1,2,Flat,13,Kuala Lumpur,2,9204,959267,14295,Accept,6
5,Employee,677371,18,No,Normal,2,13,5,2,1,3,Flat,10,Kuala Lumpur,1,8339,628561,13254,Accept,6
5,Employee,310129,12,Yes,Normal,2,17,4,2,1,3,Flat,13,Kuala Lumpur,2,7057,545296,12997,Accept,9
5,Employee,477197,16,No,Gold,2,13,4,2,1,2,Flat,13,Kuala Lumpur,1,5862,1193268,12023,Accept,9
5,Employee,432819,15,Yes,Normal,2,13,4,2,1,2,Flat,13,Kuala Lumpur,1,12165,651014,14688,Accept,7
5,Employee,554620,14,No,Normal,2,15,3,2,2,3,Flat,13,Kuala Lumpur,2,12326,904270,19063,Accept,6
5,Employee,319651,24,Yes,Gold,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,7639,853161,16750,Accept,7
5,Employee,347936,17,No,Platinum,2,13,4,2,1,3,Flat,13,Kuala Lumpur,2,4687,1325920,13419,Accept,9
5,Employee,429802,21,Yes,Normal,2,13,3,2,1,1,Flat,13,Kuala Lumpur,2,12530,1290850,15521,Accept,6
5,Employee,796559,16,No,Gold,2,13,5,2,1,3,Not Specified,13,Kuala Lumpur,1,5409,1001124,12057,Accept,9
5,Employee,548768,10,Yes,Gold,2,11,4,2,2,1,Flat,13,Kuala Lumpur,2,7695,1004364,13024,Accept,8
5,Employee,439329,23,No,Normal,2,13,4,2,1,2,Not Specified,10,Kuala Lumpur,3,3655,456091,14024,Accept,8
5,Employee,512325,18,Yes,Gold,2,12,4,2,1,3,Not Specified,13,Kuala Lumpur,2,5916,459641,12033,Accept,9
5,Employee,516692,15,No,Gold,2,13,4,2,1,3,Not Specified,13,Kuala Lumpur,1,4346,965284,16189,Accept,9
5,Employee,125582,20,Yes,Gold,2,13,4,2,1,2,Flat,13,Kuala Lumpur,2,4324,1362446,11752,Accept,6
5,Employee,609663,19,No,Normal,2,14,4,2,1,2,Flat,13,Kuala Lumpur,2,7280,1056389,13198,Reject,9
5,Employee,512625,19,Yes,Gold,2,13,3,2,1,2,Flat,10,Kuala Lumpur,2,8499,1131459,9752,Accept,8
5,Employee,606237,11,No,Gold,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,3754,1045928,13602,Reject,9
5,Employee,433474,10,Yes,Normal,2,14,4,2,1,2,Flat,13,Kuala Lumpur,1,10880,1013527,11499,Accept,6
5,Employee,764285,22,No,Gold,2,15,4,2,2,3,Flat,13,Kuala Lumpur,1,6011,1307495,18958,Accept,9
5,Employee,578796,20,Yes,Normal,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,11907,1028244,13158,Accept,7
5,Employee,301882,13,No,Platinum,2,15,4,2,1,3,Flat,13,Kuala Lumpur,3,7686,1315986,13252,Accept,9
5,Employee,157764,11,Yes,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,11794,577102,13042,Reject,8
5,Employee,600032,21,No,Normal,2,13,4,2,1,1,Flat,10,Kuala Lumpur,3,8550,1129991,14781,Reject,9
5,Employee,674507,24,Yes,Gold,2,13,4,2,3,1,Flat,10,Kuala Lumpur,1,4318,1207971,13611,Accept,9
5,Employee,616136,16,No,Normal,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,7369,1302170,13300,Accept,6
5,Employee,629914,14,Yes,Normal,2,13,4,2,1,2,Flat,13,Kuala Lumpur,2,6443,771025,16517,Accept,7
5,Employee,120186,19,No,Normal,2,15,4,2,1,2,Flat,13,Kuala Lumpur,3,9909,713735,11359,Accept,8
5,Employee,110979,15,Yes,Normal,2,13,4,2,1,3,Flat,13,Kuala Lumpur,2,10422,1262544,12227,Accept,6
5,Employee,251819,18,No,Platinum,2,13,4,2,1,2,Flat,13,Kuala Lumpur,2,7009,1100867,12277,Accept,9
5,Employee,241670,13,Yes,Gold,2,7,4,2,1,1,Flat,10,Kuala Lumpur,2,9817,521399,12909,Reject,9
5,Employee,757902,19,No,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,2,5834,792406,14721,Accept,9
5,Employee,101165,14,Yes,Normal,2,13,4,2,2,1,Flat,13,Kuala Lumpur,1,9477,1202085,16268,Accept,7
5,Employee,619567,16,No,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,10377,1154415,12227,Reject,9
5,Employee,764662,19,Yes,Normal,2,13,4,2,1,2,Flat,10,Kuala Lumpur,1,8152,1313969,12287,Reject,6
5,Employee,615855,20,No,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,2,11266,1329216,14799,Reject,6
5,Employee,528268,18,Yes,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,7060,1249273,15132,Accept,8
5,Employee,263226,15,No,Normal,2,13,4,2,1,2,Flat,10,Kuala Lumpur,1,9989,761553,12227,Reject,6
5,Employee,510257,15,Yes,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,10553,1149256,10708,Reject,6
5,Employee,751020,20,No,Platinum,2,13,4,2,2,3,Flat,13,Kuala Lumpur,3,12433,1209626,14101,Accept,6
5,Employee,174386,20,Yes,Gold,2,13,4,2,1,2,Flat,13,Kuala Lumpur,1,11394,882547,12287,Reject,8
5,Employee,717374,22,No,Normal,2,13,4,2,2,3,Flat,13,Kuala Lumpur,1,11187,1384624,13345,Reject,6
5,Employee,206307,17,Yes,Gold,2,13,4,2,1,3,Not Specified,13,Kuala Lumpur,2,4946,1188463,13419,Accept,7
5,Employee,510116,18,No,Platinum,2,13,4,2,1,1,Flat,10,Kuala Lumpur,1,8429,772529,13198,Reject,6
5,Employee,757310,19,Yes,Gold,2,13,4,2,2,2,Flat,10,Kuala Lumpur,1,4535,1376337,13689,Accept,7
5,Employee,286353,11,No,Normal,2,13,4,2,2,1,Flat,10,Kuala Lumpur,3,7165,594468,10373,Accept,7
5,Employee,697642,20,Yes,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,1,8453,1173758,17004,Reject,7
5,Employee,275658,18,No,Gold,2,13,4,2,1,3,Flat,13,Kuala Lumpur,2,10303,1419996,13198,Accept,6
5,Employee,250046,23,Yes,Normal,2,15,4,2,2,2,Flat,13,Kuala Lumpur,1,5635,893703,8441,Accept,8
5,Employee,597650,22,No,Gold,2,13,4,2,1,2,Flat,10,Kuala Lumpur,1,7553,652491,12760,Accept,6
5,Employee,353641,21,Yes,Not Specified,2,13,4,2,1,3,Flat,10,Kuala Lumpur,1,5456,462134,13644,Accept,8
5,Employee,505888,18,No,Gold,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,12181,445315,12874,Accept,7
5,Employee,476071,11,Yes,Gold,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,8444,714497,16588,Accept,8
5,Employee,591923,18,No,Not Specified,2,13,4,2,1,3,Flat,13,Kuala Lumpur,1,8018,574424,11052,Accept,9
5,Employee,383883,13,Yes,Normal,2,10,4,2,1,2,Flat,10,Kuala Lumpur,2,9392,1171232,15474,Reject,8
5,Employee,605933,16,No,Normal,2,13,4,2,1,2,Flat,13,Kuala Lumpur,3,7162,1002607,18272,Accept,7
5,Employee,507341,14,Yes,Not Specified,2,14,4,2,1,2,Not Specified,13,Kuala Lumpur,2,6881,1131642,16196,Accept,8
5,Employee,105265,18,No,Normal,2,13,4,2,1,1,Flat,13,Kuala Lumpur,3,8474,1077170,14878,Accept,6
7,Self-Employed,702291,19,Yes,Normal,2,14,4,2,2,1,Flat,10,Kuala Lumpur,1,4281,432067,11488,Accept,8
7,Self-Employed,462020,11,No,Gold,2,14,3,2,1,2,Flat,10,Kuala Lumpur,3,12052,858408,8656,Reject,6
7,Self-Employed,437798,23,Yes,Platinum,2,15,3,2,1,3,Flat,10,Kuala Lumpur,2,3920,768978,12142,Accept,6
7,Self-Employed,769518,24,No,Gold,2,15,4,2,1,3,Flat,10,Kuala Lumpur,3,8478,1335923,12337,Accept,8
7,Self-Employed,449196,12,Yes,Platinum,2,8,3,2,1,2,Flat,10,Kuala Lumpur,3,6603,828986,14846,Accept,6
7,Self-Employed,311345,19,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,7966,797032,13198,Reject,8
7,Self-Employed,716179,20,Yes,Gold,2,15,4,2,1,3,Flat,10,Kuala Lumpur,1,5290,646239,15552,Reject,9
7,Self-Employed,106423,19,No,Gold,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,6959,881712,15312,Accept,7
7,Self-Employed,482393,13,Yes,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,3,9123,1036062,14919,Accept,7
7,Self-Employed,237027,10,No,Not Specified,2,15,3,2,1,3,Flat,10,Kuala Lumpur,3,10677,1017626,7698,Accept,7
7,Self-Employed,383883,10,Yes,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,2,4539,939452,17424,Reject,8
7,Self-Employed,679989,16,No,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,2,10566,1237488,12902,Accept,8
7,Self-Employed,537295,24,Yes,Gold,2,14,3,2,1,2,Flat,10,Kuala Lumpur,1,12045,589175,13611,Reject,8
7,Self-Employed,287835,18,No,Gold,2,5,4,2,1,3,Flat,10,Kuala Lumpur,2,9539,1345629,13379,Accept,7
7,Self-Employed,546305,15,Yes,Normal,2,14,3,2,2,2,Flat,10,Kuala Lumpur,1,4203,1053023,12227,Reject,8
7,Self-Employed,728851,20,No,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,2,9425,1259553,13141,Accept,7
7,Self-Employed,609443,10,Yes,Normal,2,15,4,2,1,2,Flat,10,Kuala Lumpur,1,10674,1406152,13459,Accept,6
7,Self-Employed,179576,16,No,Normal,2,12,4,2,1,2,Flat,10,Kuala Lumpur,2,11056,1449960,11809,Accept,9
7,Self-Employed,237058,17,Yes,Not Specified,2,15,4,2,1,3,Flat,10,Kuala Lumpur,3,12088,1183165,19493,Reject,8
7,Self-Employed,294283,12,No,Normal,2,10,4,2,1,1,Flat,10,Kuala Lumpur,3,4326,957105,11529,Accept,8
7,Self-Employed,711774,22,Yes,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,7639,1167123,17741,Reject,8
7,Self-Employed,535414,18,No,Gold,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,9447,1144193,13198,Accept,7
7,Self-Employed,283083,18,Yes,Gold,2,16,4,2,2,2,Flat,10,Kuala Lumpur,1,9458,1399308,15007,Accept,7
7,Self-Employed,796651,12,No,Not Specified,2,14,3,2,1,3,Flat,10,Kuala Lumpur,2,10320,863670,13943,Accept,6
7,Self-Employed,212036,20,Yes,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,6683,927566,12835,Accept,6
7,Self-Employed,645234,20,No,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,5855,1121745,8771,Accept,9
7,Self-Employed,303118,11,Yes,Normal,2,14,3,2,1,1,Flat,10,Kuala Lumpur,3,10024,680262,17715,Accept,6
7,Self-Employed,401470,24,No,Normal,2,14,4,2,2,3,Flat,10,Kuala Lumpur,1,5759,901538,18886,Accept,9
7,Self-Employed,189584,20,Yes,Platinum,2,14,4,2,1,3,Flat,10,Kuala Lumpur,2,8987,868190,11876,Accept,7
7,Self-Employed,245006,23,No,Not Specified,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,7178,1288094,13597,Reject,7
7,Self-Employed,705500,11,Yes,Normal,2,14,4,2,2,1,Flat,10,Kuala Lumpur,2,10379,947856,11160,Reject,6
7,Self-Employed,139423,10,No,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,10870,537922,11499,Accept,7
7,Self-Employed,156108,24,Yes,Platinum,2,14,4,2,1,2,Flat,10,Kuala Lumpur,1,10540,660956,13611,Accept,6
7,Self-Employed,174280,13,No,Normal,2,15,3,2,1,2,Flat,10,Kuala Lumpur,1,5998,1222009,7875,Accept,6
7,Self-Employed,729108,19,Yes,Gold,2,14,4,2,1,2,Flat,10,Kuala Lumpur,2,4216,1087403,8595,Accept,7
7,Self-Employed,705576,11,No,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,1,10060,1350662,11499,Accept,6
7,Self-Employed,268446,22,Yes,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,3,10115,838615,13331,Accept,7
7,Self-Employed,712495,10,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,1,7757,688587,16294,Accept,7
7,Self-Employed,157857,21,Yes,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,3,11561,439778,15451,Reject,9
7,Self-Employed,274467,20,No,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,9595,767859,14708,Accept,9
7,Self-Employed,178675,24,Yes,Gold,2,15,4,2,1,3,Flat,10,Kuala Lumpur,2,12005,812378,13200,Accept,8
7,Self-Employed,355744,17,No,Platinum,2,9,4,2,1,3,Flat,10,Kuala Lumpur,2,11350,944884,12808,Accept,6
7,Self-Employed,476200,14,Yes,Gold,2,14,4,2,1,2,Flat,10,Kuala Lumpur,3,10261,929635,19244,Reject,9
7,Self-Employed,147540,14,No,Gold,2,14,4,2,1,2,Flat,10,Kuala Lumpur,3,7375,846583,18937,Reject,8
7,Self-Employed,555224,19,Yes,Gold,2,14,4,3,1,3,Flat,10,Kuala Lumpur,1,7490,1257158,13840,Accept,8
7,Self-Employed,408529,11,No,Normal,2,14,2,2,1,2,Flat,10,Kuala Lumpur,3,8141,925497,14793,Reject,6
7,Self-Employed,692995,17,Yes,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,3,6684,582275,12353,Accept,7
7,Self-Employed,796644,19,No,Normal,2,13,4,2,1,1,Flat,10,Kuala Lumpur,1,8291,769385,12961,Accept,7
7,Self-Employed,594229,19,Yes,Normal,2,13,4,2,1,2,Flat,10,Kuala Lumpur,1,8716,1087403,19799,Accept,8
7,Self-Employed,240717,10,No,Normal,2,14,4,2,2,2,Flat,10,Kuala Lumpur,3,7051,1350794,9304,Accept,6
7,Self-Employed,640280,18,Yes,Normal,2,14,5,2,1,3,Flat,10,Kuala Lumpur,1,5618,1001124,12057,Reject,8
7,Self-Employed,322565,17,No,Gold,2,15,4,2,1,3,Flat,10,Kuala Lumpur,1,11988,663058,19223,Accept,7
7,Self-Employed,718860,14,Yes,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,3,8482,1397450,19978,Accept,8
7,Self-Employed,736737,22,No,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,9325,1275743,14781,Reject,7
7,Self-Employed,571243,12,Yes,Platinum,2,14,4,2,1,3,Flat,10,Kuala Lumpur,2,7894,851913,13881,Reject,7
7,Self-Employed,588729,18,No,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,3,8614,790053,18942,Reject,7
7,Self-Employed,293194,17,Yes,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,8853,957957,19704,Accept,6
7,Self-Employed,490092,19,No,Normal,2,14,3,2,1,2,Flat,10,Kuala Lumpur,1,10484,796895,18494,Accept,8
7,Self-Employed,539392,15,Yes,Gold,2,14,4,2,1,1,Flat,10,Kuala Lumpur,3,8657,1324098,19640,Accept,9
7,Self-Employed,422221,20,No,Normal,2,14,4,2,2,3,Not Specified,10,Kuala Lumpur,1,4164,617413,11679,Accept,9
7,Self-Employed,272772,20,Yes,Gold,2,15,4,2,1,1,Bungalow,10,Kuala Lumpur,1,5740,929697,10545,Reject,6
7,Self-Employed,786588,20,No,Normal,2,14,4,2,1,2,Not Specified,10,Kuala Lumpur,1,5736,1203829,11915,Accept,9
7,Self-Employed,224296,13,Yes,Gold,2,14,4,2,1,2,Bungalow,10,Kuala Lumpur,1,7524,778432,18286,Accept,6
7,Self-Employed,210980,14,No,Normal,2,14,4,2,1,1,Bungalow,10,Kuala Lumpur,2,11716,1064398,14743,Accept,8
7,Self-Employed,172459,18,Yes,Normal,2,15,4,2,1,2,Bungalow,10,Kuala Lumpur,2,9087,964658,12254,Accept,9
7,Self-Employed,383883,10,No,Gold,2,14,4,2,2,2,Bungalow,10,Kuala Lumpur,1,7572,542601,10098,Accept,8
7,Self-Employed,101643,11,Yes,Normal,2,14,4,2,1,1,Bungalow,10,Kuala Lumpur,2,11613,465061,11499,Reject,9
7,Self-Employed,798063,24,No,Normal,2,14,4,2,1,2,Bungalow,10,Kuala Lumpur,1,8271,1396469,13611,Accept,9
7,Self-Employed,795349,16,Yes,Gold,2,14,3,2,1,1,Bungalow,10,Kuala Lumpur,1,4068,806598,13827,Reject,6
7,Self-Employed,327303,20,No,Normal,2,14,4,2,1,3,Not Specified,10,Kuala Lumpur,3,3911,581102,12287,Reject,8
7,Self-Employed,478058,17,Yes,Normal,2,5,2,2,1,2,Bungalow,10,Kuala Lumpur,1,7546,849826,15674,Reject,8
7,Self-Employed,751549,24,No,Normal,2,14,4,2,1,3,Bungalow,10,Kuala Lumpur,1,8229,1207794,14373,Accept,8
7,Self-Employed,762971,22,Yes,Gold,2,14,4,2,1,3,Bungalow,10,Kuala Lumpur,2,7601,748611,17299,Accept,9
7,Self-Employed,660975,21,No,Not Specified,2,14,4,2,1,1,Bungalow,10,Kuala Lumpur,1,8801,466613,11250,Accept,7
7,Self-Employed,502091,20,Yes,Normal,2,14,4,2,1,2,Bungalow,10,Kuala Lumpur,3,11838,1153533,12549,Accept,9
7,Self-Employed,471154,17,No,Gold,2,14,4,2,1,3,Bungalow,10,Kuala Lumpur,1,4771,1176611,11527,Reject,9
7,Self-Employed,777410,18,Yes,Normal,2,14,4,2,1,1,Bungalow,10,Kuala Lumpur,2,6827,735717,12479,Accept,7
7,Self-Employed,189173,20,No,Platinum,2,14,4,2,1,2,Bungalow,10,Kuala Lumpur,2,4683,1407443,12287,Reject,9
7,Self-Employed,322995,16,Yes,Normal,2,15,3,2,1,3,Not Specified,10,Kuala Lumpur,2,5094,1211500,15699,Accept,7
7,Self-Employed,471154,20,No,Platinum,2,14,4,2,1,1,Bungalow,10,Kuala Lumpur,1,4302,1009458,10199,Accept,6
7,Self-Employed,609762,13,Yes,Normal,2,15,4,2,1,2,Flat,10,Kuala Lumpur,1,3606,864481,17981,Accept,9
7,Self-Employed,320828,14,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,3,9369,1111711,18000,Reject,6
7,Self-Employed,478999,23,Yes,Normal,2,14,4,2,1,3,Flat,10,Kuala Lumpur,2,6480,763740,15787,Accept,8
7,Self-Employed,203203,19,No,Normal,2,13,4,2,1,1,Flat,10,Kuala Lumpur,2,12105,593452,12287,Reject,7
7,Self-Employed,394761,20,Yes,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,1,12077,1062108,11207,Accept,8
7,Self-Employed,145510,19,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,8474,860102,14884,Accept,7
7,Self-Employed,683025,14,Yes,Normal,2,15,4,2,1,2,Flat,10,Kuala Lumpur,3,10146,678095,19158,Reject,8
7,Self-Employed,240095,24,No,Normal,2,15,4,2,2,2,Not Specified,10,Kuala Lumpur,1,9017,806952,8959,Accept,8
7,Self-Employed,134509,13,Yes,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,2,7157,1362959,13756,Reject,6
7,Self-Employed,577364,22,No,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,3,7703,829971,14024,Accept,9
7,Self-Employed,419009,12,Yes,Normal,2,14,4,2,1,1,Not Specified,10,Kuala Lumpur,1,10214,513548,13756,Reject,7
7,Self-Employed,370497,14,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,1,6044,977847,13343,Reject,6
7,Self-Employed,689547,23,Yes,Not Specified,2,14,4,2,1,2,Flat,10,Kuala Lumpur,1,7639,825325,10442,Accept,8
7,Self-Employed,440715,21,No,Gold,2,14,4,2,1,1,Flat,10,Kuala Lumpur,1,3646,765556,12829,Accept,9
7,Self-Employed,598821,19,Yes,Normal,2,14,3,2,2,3,Flat,10,Kuala Lumpur,3,5890,1027255,11626,Accept,9
7,Self-Employed,475807,10,No,Normal,2,14,3,2,2,3,Flat,10,Kuala Lumpur,1,9034,1021027,14896,Reject,9
7,Self-Employed,383883,23,Yes,Gold,2,14,4,2,1,3,Flat,10,Kuala Lumpur,1,10757,932225,18128,Accept,6
7,Self-Employed,756189,13,No,Normal,2,14,4,2,1,1,Flat,10,Kuala Lumpur,1,8584,575791,10075,Accept,7
7,Self-Employed,266164,14,Yes,Normal,2,14,4,2,1,2,Flat,10,Kuala Lumpur,1,9071,1039929,11595,Reject,8
7,Self-Employed,750080,24,No,Normal,2,15,4,2,1,2,Flat,10,Kuala Lumpur,2,11075,788134,13200,Reject,9
1,Fresh Graduate,301971,15,Yes,Normal,3,16,2,2,5,1,Flat,10,Kuala Lumpur,3,5154,756803,11903,Accept,7
1,Fresh Graduate,457031,14,No,Normal,3,13,2,2,2,3,Flat,10,Kuala Lumpur,1,11162,951972,15868,Accept,6
1,Fresh Graduate,529614,15,Yes,Normal,3,15,2,2,5,1,Flat,10,Kuala Lumpur,2,4476,516862,13020,Reject,9
1,Fresh Graduate,706801,14,No,Normal,3,15,2,2,5,1,Flat,10,Kuala Lumpur,1,6645,603821,15443,Accept,9
1,Fresh Graduate,591344,15,Yes,Normal,3,15,3,2,5,1,Flat,10,Kuala Lumpur,1,5742,603201,10511,Reject,8
1,Fresh Graduate,471154,17,No,Normal,3,15,2,2,1,3,Flat,10,Kuala Lumpur,1,9696,493090,11280,Reject,8
1,Fresh Graduate,165040,10,Yes,Platinum,3,13,2,2,5,1,Flat,10,Kuala Lumpur,1,10740,892139,13042,Accept,8
1,Fresh Graduate,696832,15,No,Normal,3,15,2,2,1,2,Flat,10,Kuala Lumpur,3,7832,1359528,12657,Accept,8
1,Fresh Graduate,657352,20,Yes,Gold,3,15,2,2,3,1,Flat,10,Kuala Lumpur,3,7098,1253505,18236,Accept,7
1,Fresh Graduate,216367,15,No,Gold,3,15,2,2,2,3,Flat,10,Kuala Lumpur,1,10392,1110272,12772,Reject,9
1,Fresh Graduate,541683,18,Yes,Normal,3,15,2,2,2,1,Not Specified,10,Kuala Lumpur,1,11592,845237,10709,Accept,9
1,Fresh Graduate,595311,13,No,Gold,3,15,2,2,5,2,Flat,10,Kuala Lumpur,2,5922,1186498,11525,Accept,6
1,Fresh Graduate,295968,21,Yes,Normal,3,15,2,2,5,3,Flat,10,Kuala Lumpur,3,7660,524315,18613,Reject,6
1,Fresh Graduate,365352,11,No,Gold,3,15,2,2,5,3,Flat,10,Kuala Lumpur,3,8648,513439,12175,Accept,8
1,Fresh Graduate,318416,20,Yes,Normal,3,15,2,2,5,3,Flat,10,Kuala Lumpur,2,8455,1158579,9528,Accept,8
